user_id,course_id,rating
UID0001390,CID0001,5
UID0002020,CID0001,3
UID0000526,CID0001,2
UID0001722,CID0001,5
UID0001567,CID0001,3
UID0000549,CID0001,4
UID0001631,CID0001,5
UID0001478,CID0001,5
UID0001475,CID0001,5
UID0000388,CID0001,5
UID0002024,CID0001,4
UID0000520,CID0001,3
UID0000163,CID0001,2
UID0000239,CID0001,1
UID0001246,CID0001,5
UID0001363,CID0001,4
UID0000593,CID0001,4
UID0000272,CID0001,3
UID0000046,CID0001,3
UID0000609,CID0001,3
UID0000249,CID0001,5
UID0002228,CID0001,5
UID0000715,CID0001,4
UID0000157,CID0001,4
UID0000734,CID0001,2
UID0000955,CID0001,4
UID0001776,CID0001,5
UID0001503,CID0001,4
UID0000230,CID0001,5
UID0001275,CID0001,5
UID0001386,CID0001,4
UID0000152,CID0001,5
UID0001327,CID0001,5
UID0002122,CID0001,3
UID0000149,CID0001,4
UID0001857,CID0001,4
UID0002069,CID0001,2
UID0001477,CID0001,4
UID0001892,CID0001,4
UID0001255,CID0001,5
UID0002060,CID0001,5
UID0001527,CID0001,4
UID0001830,CID0001,4
UID0001885,CID0001,5
UID0001168,CID0001,2
UID0000137,CID0001,4
UID0000940,CID0001,3
UID0000045,CID0001,3
UID0000241,CID0001,4
UID0002273,CID0001,5
UID0000126,CID0001,5
UID0000291,CID0001,5
UID0000762,CID0001,5
UID0002264,CID0001,4
UID0001028,CID0001,3
UID0000471,CID0001,4
UID0002330,CID0001,5
UID0000663,CID0001,3
UID0000900,CID0001,4
UID0001212,CID0001,5
UID0000732,CID0001,5
UID0001566,CID0001,4
UID0002056,CID0001,4
UID0000467,CID0001,3
UID0000534,CID0001,5
UID0001187,CID0001,5
UID0002201,CID0001,5
UID0002276,CID0001,5
UID0001043,CID0001,4
UID0002106,CID0001,5
UID0000318,CID0001,4
UID0000398,CID0001,4
UID0000656,CID0001,4
UID0000173,CID0001,4
UID0000419,CID0001,4
UID0001079,CID0001,5
UID0000730,CID0001,4
UID0000954,CID0001,5
UID0001104,CID0001,4
UID0000107,CID0001,4
UID0001819,CID0001,4
UID0001188,CID0001,4
UID0002312,CID0001,4
UID0000080,CID0001,4
UID0002288,CID0001,2
UID0001835,CID0001,5
UID0001633,CID0001,4
UID0000631,CID0001,4
UID0001179,CID0001,5
UID0000798,CID0001,5
UID0000148,CID0001,4
UID0000536,CID0001,4
UID0001959,CID0001,4
UID0000595,CID0001,5
UID0001231,CID0001,2
UID0000556,CID0001,3
UID0001940,CID0001,4
UID0002080,CID0001,5
UID0000360,CID0001,4
UID0000846,CID0001,2
UID0000972,CID0001,5
UID0000364,CID0001,4
UID0001916,CID0001,5
UID0000541,CID0001,3
UID0002041,CID0001,3
UID0002109,CID0001,4
UID0000898,CID0001,4
UID0001933,CID0001,5
UID0000267,CID0001,4
UID0001170,CID0001,3
UID0000353,CID0001,5
UID0002057,CID0001,4
UID0001356,CID0001,5
UID0000089,CID0001,5
UID0000694,CID0001,5
UID0000175,CID0001,3
UID0001365,CID0001,5
UID0001820,CID0001,5
UID0000760,CID0001,4
UID0001241,CID0001,5
UID0002197,CID0001,5
UID0000667,CID0001,4
UID0000428,CID0001,5
UID0001017,CID0001,5
UID0001304,CID0001,5
UID0000153,CID0001,3
UID0001595,CID0001,4
UID0000484,CID0001,5
UID0001217,CID0001,3
UID0000073,CID0001,4
UID0002004,CID0001,1
UID0001752,CID0001,5
UID0001993,CID0001,5
UID0000810,CID0001,3
UID0001762,CID0001,5
UID0001577,CID0001,4
UID0000524,CID0001,5
UID0001975,CID0001,4
UID0001310,CID0001,5
UID0000319,CID0001,4
UID0000622,CID0001,5
UID0001843,CID0001,4
UID0001855,CID0001,3
UID0000010,CID0001,4
UID0001196,CID0001,5
UID0000888,CID0001,5
UID0001445,CID0001,4
UID0001773,CID0001,5
UID0000282,CID0001,5
UID0000770,CID0001,4
UID0001306,CID0001,5
UID0001483,CID0001,3
UID0002278,CID0001,5
UID0001067,CID0001,3
UID0000305,CID0001,4
UID0000530,CID0001,4
UID0001270,CID0001,5
UID0000184,CID0001,4
UID0001282,CID0001,5
UID0000276,CID0001,5
UID0001439,CID0001,5
UID0002051,CID0001,5
UID0000493,CID0001,2
UID0000463,CID0001,4
UID0000720,CID0001,4
UID0000439,CID0001,3
UID0000083,CID0001,2
UID0000325,CID0001,4
UID0002155,CID0001,4
UID0000027,CID0001,5
UID0001444,CID0001,3
UID0001059,CID0001,3
UID0000455,CID0001,5
UID0000466,CID0001,3
UID0002159,CID0001,4
UID0001292,CID0001,5
UID0001981,CID0001,5
UID0001347,CID0001,5
UID0000788,CID0001,5
UID0000873,CID0001,5
UID0002174,CID0001,4
UID0000778,CID0001,4
UID0001766,CID0001,4
UID0001412,CID0001,4
UID0000650,CID0001,5
UID0001237,CID0001,4
UID0000606,CID0001,5
UID0002221,CID0002,5
UID0000482,CID0002,4
UID0001071,CID0002,5
UID0002242,CID0002,3
UID0001876,CID0002,5
UID0000768,CID0002,5
UID0001592,CID0002,4
UID0001774,CID0002,5
UID0002328,CID0002,3
UID0001978,CID0002,5
UID0000083,CID0002,5
UID0001845,CID0002,5
UID0000515,CID0002,5
UID0001388,CID0002,5
UID0002303,CID0002,2
UID0001974,CID0002,3
UID0001826,CID0002,5
UID0001291,CID0002,2
UID0000253,CID0002,5
UID0000174,CID0002,3
UID0001708,CID0002,3
UID0001297,CID0002,5
UID0000114,CID0002,3
UID0001305,CID0002,4
UID0000715,CID0002,2
UID0001530,CID0002,4
UID0000568,CID0002,3
UID0000405,CID0002,5
UID0000653,CID0002,2
UID0001318,CID0002,5
UID0000131,CID0002,5
UID0000950,CID0002,5
UID0000661,CID0002,4
UID0000509,CID0002,5
UID0002224,CID0002,5
UID0000321,CID0002,3
UID0000673,CID0002,5
UID0000113,CID0002,4
UID0000359,CID0002,4
UID0000619,CID0002,1
UID0000459,CID0002,5
UID0002210,CID0002,4
UID0000709,CID0002,4
UID0001614,CID0002,4
UID0000809,CID0002,1
UID0000646,CID0002,5
UID0002113,CID0002,4
UID0000472,CID0002,5
UID0000437,CID0002,5
UID0002164,CID0002,5
UID0000529,CID0002,4
UID0000151,CID0002,2
UID0001204,CID0002,4
UID0001205,CID0002,4
UID0000993,CID0002,5
UID0001671,CID0002,4
UID0000789,CID0002,4
UID0000078,CID0002,2
UID0000170,CID0002,3
UID0001397,CID0002,5
UID0001472,CID0002,5
UID0001404,CID0002,3
UID0001855,CID0002,3
UID0002231,CID0002,5
UID0001764,CID0002,4
UID0000567,CID0002,3
UID0001511,CID0002,4
UID0001390,CID0002,3
UID0001362,CID0002,3
UID0002258,CID0002,4
UID0000775,CID0002,4
UID0000692,CID0002,5
UID0000064,CID0002,5
UID0002179,CID0002,5
UID0002256,CID0002,5
UID0000025,CID0002,4
UID0001044,CID0002,5
UID0001267,CID0002,4
UID0001675,CID0002,4
UID0002309,CID0002,5
UID0001750,CID0002,4
UID0000676,CID0002,5
UID0001145,CID0002,5
UID0001245,CID0002,2
UID0001077,CID0002,3
UID0002032,CID0002,2
UID0001409,CID0002,5
UID0000317,CID0002,4
UID0001116,CID0002,2
UID0000703,CID0002,5
UID0001695,CID0002,3
UID0001026,CID0002,4
UID0002279,CID0002,5
UID0001747,CID0002,3
UID0001834,CID0002,5
UID0001357,CID0002,4
UID0001218,CID0002,3
UID0002127,CID0002,5
UID0001953,CID0002,4
UID0001968,CID0002,5
UID0000217,CID0002,3
UID0000552,CID0002,5
UID0001849,CID0002,5
UID0002308,CID0002,5
UID0002139,CID0002,1
UID0000419,CID0002,2
UID0000731,CID0002,5
UID0001143,CID0002,4
UID0001676,CID0002,5
UID0000857,CID0002,4
UID0001772,CID0002,5
UID0000149,CID0002,3
UID0000034,CID0002,4
UID0001989,CID0002,5
UID0001178,CID0002,5
UID0000050,CID0002,5
UID0001887,CID0002,5
UID0001254,CID0002,3
UID0000494,CID0002,4
UID0000172,CID0002,4
UID0000290,CID0002,4
UID0000411,CID0002,5
UID0000101,CID0002,3
UID0001921,CID0002,3
UID0001775,CID0002,4
UID0001885,CID0002,3
UID0001179,CID0002,4
UID0002246,CID0002,5
UID0001483,CID0002,4
UID0001364,CID0002,5
UID0001421,CID0002,4
UID0000755,CID0002,5
UID0002097,CID0002,5
UID0000910,CID0002,4
UID0000888,CID0002,4
UID0002095,CID0002,3
UID0002150,CID0002,4
UID0000333,CID0002,3
UID0001878,CID0002,3
UID0001047,CID0002,5
UID0000500,CID0002,5
UID0001138,CID0002,5
UID0000218,CID0002,4
UID0001898,CID0002,4
UID0000461,CID0002,5
UID0000481,CID0002,5
UID0000488,CID0002,4
UID0001715,CID0002,4
UID0001840,CID0002,4
UID0000907,CID0002,4
UID0000049,CID0002,5
UID0001099,CID0002,3
UID0000263,CID0002,4
UID0000954,CID0002,4
UID0001725,CID0002,5
UID0002169,CID0002,1
UID0000678,CID0002,4
UID0001414,CID0002,3
UID0002251,CID0002,4
UID0000084,CID0002,4
UID0000510,CID0002,5
UID0001601,CID0002,5
UID0001835,CID0002,5
UID0000689,CID0002,5
UID0001678,CID0002,5
UID0002252,CID0002,5
UID0000319,CID0002,4
UID0000894,CID0002,4
UID0002140,CID0002,3
UID0000345,CID0002,5
UID0000365,CID0002,5
UID0001494,CID0002,4
UID0001983,CID0002,5
UID0002104,CID0002,4
UID0002024,CID0002,5
UID0000764,CID0002,5
UID0000138,CID0002,1
UID0000266,CID0002,4
UID0001107,CID0002,2
UID0001076,CID0002,5
UID0000006,CID0002,4
UID0001903,CID0002,4
UID0001594,CID0002,4
UID0001531,CID0002,5
UID0001913,CID0002,4
UID0001637,CID0002,5
UID0001562,CID0002,5
UID0000164,CID0002,4
UID0001096,CID0002,4
UID0002298,CID0002,1
UID0001785,CID0002,5
UID0001865,CID0002,5
UID0000377,CID0002,5
UID0001161,CID0002,4
UID0000041,CID0002,5
UID0001942,CID0002,3
UID0002005,CID0002,3
UID0002253,CID0002,5
UID0002245,CID0002,3
UID0000770,CID0002,5
UID0001754,CID0002,4
UID0001558,CID0002,3
UID0002215,CID0002,5
UID0000818,CID0002,4
UID0002153,CID0002,3
UID0000711,CID0002,3
UID0000721,CID0002,3
UID0000985,CID0002,5
UID0001002,CID0002,4
UID0001586,CID0002,5
UID0000431,CID0002,4
UID0001662,CID0002,5
UID0001858,CID0002,5
UID0000622,CID0002,5
UID0001994,CID0002,5
UID0002228,CID0002,3
UID0001118,CID0002,5
UID0000466,CID0002,5
UID0001560,CID0002,3
UID0001881,CID0002,4
UID0001361,CID0002,5
UID0001800,CID0002,4
UID0001930,CID0002,5
UID0000969,CID0002,4
UID0000447,CID0002,5
UID0000229,CID0002,4
UID0001017,CID0002,3
UID0001445,CID0002,5
UID0001533,CID0002,3
UID0000066,CID0002,4
UID0000311,CID0002,5
UID0002186,CID0002,5
UID0001690,CID0002,2
UID0000994,CID0002,3
UID0000080,CID0002,5
UID0001875,CID0002,5
UID0001402,CID0002,5
UID0001661,CID0002,4
UID0000216,CID0002,5
UID0001373,CID0002,3
UID0001610,CID0002,5
UID0002333,CID0002,3
UID0001209,CID0002,1
UID0000579,CID0002,5
UID0002001,CID0002,2
UID0002118,CID0002,5
UID0002002,CID0002,4
UID0002122,CID0002,5
UID0000193,CID0002,5
UID0000757,CID0002,5
UID0001870,CID0002,4
UID0001436,CID0002,3
UID0000179,CID0002,4
UID0002100,CID0002,4
UID0001458,CID0002,4
UID0001117,CID0002,3
UID0001538,CID0002,4
UID0000440,CID0002,4
UID0000337,CID0002,1
UID0001055,CID0002,3
UID0000864,CID0002,5
UID0002034,CID0002,5
UID0001998,CID0002,4
UID0000477,CID0002,4
UID0002103,CID0002,3
UID0001996,CID0002,4
UID0001828,CID0002,3
UID0000863,CID0002,5
UID0000612,CID0002,5
UID0001036,CID0002,3
UID0002141,CID0002,3
UID0001916,CID0002,5
UID0000269,CID0002,4
UID0001097,CID0002,2
UID0001927,CID0002,4
UID0001171,CID0002,4
UID0001238,CID0002,4
UID0000816,CID0002,4
UID0000539,CID0002,5
UID0001857,CID0002,5
UID0002155,CID0002,4
UID0001401,CID0002,3
UID0001654,CID0002,5
UID0001755,CID0002,2
UID0002041,CID0002,3
UID0001682,CID0002,4
UID0000299,CID0002,3
UID0000079,CID0002,3
UID0001567,CID0002,5
UID0000296,CID0002,5
UID0000897,CID0002,5
UID0000741,CID0002,4
UID0002015,CID0002,4
UID0001239,CID0002,4
UID0000326,CID0002,5
UID0001540,CID0002,2
UID0000133,CID0002,4
UID0001694,CID0002,5
UID0002138,CID0002,3
UID0002250,CID0002,4
UID0001470,CID0002,3
UID0001557,CID0002,3
UID0002201,CID0002,5
UID0000383,CID0002,5
UID0001791,CID0002,4
UID0002084,CID0002,5
UID0000203,CID0002,4
UID0000792,CID0002,2
UID0001981,CID0002,5
UID0001957,CID0002,4
UID0001910,CID0002,3
UID0000528,CID0002,5
UID0000635,CID0002,4
UID0000409,CID0002,4
UID0000763,CID0002,5
UID0002152,CID0002,4
UID0001183,CID0002,4
UID0000845,CID0002,4
UID0000180,CID0002,5
UID0001197,CID0002,5
UID0001693,CID0002,5
UID0000679,CID0002,2
UID0000091,CID0002,4
UID0002151,CID0002,4
UID0002099,CID0002,5
UID0002243,CID0002,4
UID0001272,CID0002,5
UID0000372,CID0002,4
UID0000362,CID0002,4
UID0002117,CID0002,3
UID0001048,CID0002,3
UID0000899,CID0002,4
UID0001547,CID0002,4
UID0000211,CID0002,4
UID0000516,CID0002,5
UID0001162,CID0002,5
UID0001920,CID0002,4
UID0000589,CID0002,5
UID0001399,CID0002,4
UID0000392,CID0002,4
UID0001159,CID0002,2
UID0001843,CID0002,2
UID0000812,CID0002,4
UID0000952,CID0002,5
UID0000749,CID0002,5
UID0001286,CID0002,5
UID0000922,CID0002,5
UID0001593,CID0002,2
UID0000830,CID0002,5
UID0001632,CID0002,5
UID0000422,CID0002,3
UID0002199,CID0002,5
UID0000035,CID0002,4
UID0000829,CID0002,4
UID0001424,CID0002,4
UID0000562,CID0002,4
UID0001382,CID0002,3
UID0001457,CID0002,3
UID0000841,CID0002,1
UID0001498,CID0002,3
UID0002049,CID0002,5
UID0000252,CID0002,4
UID0001437,CID0002,4
UID0000698,CID0002,5
UID0000934,CID0002,4
UID0000989,CID0002,2
UID0001226,CID0002,3
UID0002070,CID0002,4
UID0001485,CID0002,3
UID0000167,CID0002,4
UID0000955,CID0002,4
UID0001971,CID0002,3
UID0001777,CID0002,4
UID0001697,CID0002,1
UID0000747,CID0002,4
UID0000036,CID0002,5
UID0001977,CID0002,4
UID0001652,CID0002,4
UID0001089,CID0002,3
UID0000318,CID0002,5
UID0001015,CID0002,5
UID0000785,CID0002,4
UID0000240,CID0002,4
UID0001114,CID0002,2
UID0000765,CID0002,5
UID0001892,CID0002,4
UID0000924,CID0002,4
UID0001766,CID0002,4
UID0000778,CID0002,4
UID0000232,CID0002,3
UID0001967,CID0002,5
UID0001982,CID0002,5
UID0001961,CID0002,5
UID0001376,CID0002,5
UID0000198,CID0002,5
UID0000766,CID0002,5
UID0001727,CID0002,2
UID0001016,CID0002,5
UID0002237,CID0002,3
UID0001729,CID0002,3
UID0000158,CID0002,3
UID0000056,CID0002,5
UID0001736,CID0002,4
UID0000148,CID0002,4
UID0000677,CID0002,5
UID0001468,CID0002,3
UID0001337,CID0002,4
UID0000132,CID0002,5
UID0000038,CID0002,2
UID0001075,CID0002,5
UID0002191,CID0002,5
UID0000981,CID0002,4
UID0001821,CID0002,5
UID0001819,CID0002,4
UID0000659,CID0002,4
UID0000021,CID0002,5
UID0001379,CID0002,4
UID0000750,CID0002,4
UID0000468,CID0002,5
UID0002284,CID0002,4
UID0000986,CID0002,4
UID0002183,CID0002,5
UID0000329,CID0002,4
UID0000112,CID0002,5
UID0001082,CID0002,3
UID0001213,CID0002,4
UID0001640,CID0002,5
UID0000726,CID0002,4
UID0001461,CID0002,5
UID0000382,CID0002,5
UID0001931,CID0002,5
UID0000072,CID0002,5
UID0002214,CID0002,5
UID0001915,CID0002,5
UID0000227,CID0002,5
UID0002233,CID0002,4
UID0001411,CID0002,3
UID0000898,CID0002,2
UID0000199,CID0002,5
UID0000020,CID0002,4
UID0001338,CID0002,4
UID0000695,CID0002,5
UID0000234,CID0002,4
UID0002149,CID0002,5
UID0001405,CID0002,5
UID0000854,CID0002,5
UID0001779,CID0002,4
UID0001590,CID0002,5
UID0000691,CID0002,2
UID0000558,CID0002,2
UID0001174,CID0002,4
UID0001552,CID0002,5
UID0000820,CID0002,2
UID0001260,CID0002,4
UID0001917,CID0002,5
UID0001578,CID0002,3
UID0002029,CID0002,4
UID0000442,CID0002,5
UID0000081,CID0002,2
UID0000706,CID0002,5
UID0001249,CID0002,4
UID0001190,CID0002,5
UID0000369,CID0002,5
UID0001255,CID0002,5
UID0001293,CID0002,5
UID0002327,CID0002,4
UID0001014,CID0002,5
UID0001156,CID0002,5
UID0000244,CID0002,4
UID0000638,CID0002,4
UID0000958,CID0002,4
UID0000194,CID0002,4
UID0000991,CID0002,4
UID0000548,CID0002,5
UID0001280,CID0002,3
UID0000892,CID0002,5
UID0002124,CID0002,5
UID0002173,CID0002,4
UID0000498,CID0002,4
UID0001032,CID0002,3
UID0000470,CID0002,5
UID0000071,CID0002,4
UID0001638,CID0002,4
UID0001897,CID0002,4
UID0002295,CID0002,5
UID0000660,CID0002,5
UID0000421,CID0002,5
UID0001554,CID0002,3
UID0000802,CID0002,3
UID0000963,CID0002,4
UID0000959,CID0002,4
UID0000404,CID0002,4
UID0000807,CID0002,3
UID0000195,CID0002,4
UID0000649,CID0002,2
UID0000457,CID0002,5
UID0001236,CID0002,4
UID0001496,CID0002,4
UID0001501,CID0002,4
UID0000549,CID0002,5
UID0000142,CID0002,4
UID0000534,CID0002,3
UID0001893,CID0002,5
UID0002051,CID0002,4
UID0001087,CID0002,4
UID0001526,CID0002,4
UID0001808,CID0002,2
UID0001818,CID0002,4
UID0001415,CID0002,5
UID0000463,CID0002,5
UID0002315,CID0002,4
UID0000683,CID0002,3
UID0000538,CID0002,4
UID0000496,CID0002,4
UID0000493,CID0002,4
UID0001607,CID0002,4
UID0000023,CID0002,5
UID0000885,CID0002,5
UID0001106,CID0002,5
UID0001222,CID0002,2
UID0000663,CID0002,5
UID0000563,CID0002,4
UID0000284,CID0002,5
UID0001420,CID0002,5
UID0001802,CID0002,5
UID0000787,CID0002,4
UID0002068,CID0002,4
UID0000449,CID0002,5
UID0000537,CID0002,4
UID0001559,CID0002,5
UID0001301,CID0002,3
UID0000304,CID0002,3
UID0001831,CID0002,5
UID0001093,CID0002,2
UID0000918,CID0002,3
UID0000096,CID0002,3
UID0000205,CID0002,5
UID0000900,CID0002,2
UID0002128,CID0002,2
UID0000862,CID0002,5
UID0001797,CID0002,4
UID0001728,CID0002,3
UID0001653,CID0002,4
UID0001956,CID0002,5
UID0001497,CID0002,4
UID0001524,CID0002,4
UID0001216,CID0002,4
UID0001336,CID0002,5
UID0002270,CID0002,5
UID0000254,CID0002,4
UID0001427,CID0002,4
UID0002318,CID0002,5
UID0000743,CID0002,4
UID0002092,CID0002,4
UID0001307,CID0002,5
UID0001287,CID0002,5
UID0000328,CID0002,5
UID0001853,CID0002,4
UID0000535,CID0002,4
UID0000238,CID0002,4
UID0002014,CID0002,4
UID0001508,CID0002,4
UID0001275,CID0002,3
UID0002235,CID0002,5
UID0000609,CID0002,5
UID0000580,CID0002,5
UID0000572,CID0002,3
UID0001822,CID0002,5
UID0001251,CID0002,2
UID0001711,CID0002,5
UID0001938,CID0002,4
UID0000530,CID0002,4
UID0001332,CID0002,3
UID0001553,CID0002,3
UID0000370,CID0002,5
UID0001175,CID0002,5
UID0001039,CID0002,4
UID0001684,CID0002,4
UID0001669,CID0002,4
UID0000398,CID0002,3
UID0000076,CID0002,3
UID0002009,CID0002,5
UID0001230,CID0002,5
UID0000213,CID0002,5
UID0000814,CID0002,3
UID0001407,CID0002,4
UID0000914,CID0002,2
UID0000725,CID0002,5
UID0000403,CID0002,4
UID0001199,CID0002,4
UID0000028,CID0002,3
UID0001939,CID0002,5
UID0001760,CID0002,2
UID0000159,CID0002,3
UID0000966,CID0002,3
UID0001641,CID0002,5
UID0000925,CID0002,4
UID0000115,CID0002,5
UID0001805,CID0002,5
UID0001789,CID0002,5
UID0001030,CID0002,4
UID0000214,CID0002,3
UID0001091,CID0002,3
UID0000866,CID0002,5
UID0001872,CID0002,4
UID0001187,CID0002,5
UID0001431,CID0002,5
UID0000175,CID0002,4
UID0001355,CID0002,5
UID0001960,CID0002,4
UID0001353,CID0002,4
UID0001127,CID0002,5
UID0001909,CID0002,5
UID0002193,CID0002,3
UID0000428,CID0002,3
UID0001476,CID0002,5
UID0001617,CID0002,4
UID0000210,CID0002,4
UID0001038,CID0002,5
UID0001869,CID0002,5
UID0002063,CID0002,4
UID0000088,CID0002,2
UID0001815,CID0002,2
UID0000953,CID0002,5
UID0000887,CID0002,5
UID0001441,CID0002,5
UID0000883,CID0002,4
UID0000752,CID0002,4
UID0000525,CID0002,4
UID0002316,CID0002,5
UID0001428,CID0002,4
UID0001221,CID0002,5
UID0002085,CID0002,5
UID0000354,CID0002,5
UID0001703,CID0002,4
UID0000130,CID0002,4
UID0000364,CID0002,5
UID0000243,CID0002,3
UID0000322,CID0002,5
UID0002324,CID0002,5
UID0001290,CID0002,4
UID0000292,CID0002,4
UID0001687,CID0002,2
UID0002106,CID0002,4
UID0000092,CID0002,4
UID0001735,CID0002,3
UID0002115,CID0002,2
UID0001181,CID0002,2
UID0002035,CID0002,4
UID0000456,CID0002,4
UID0000111,CID0002,5
UID0000540,CID0002,5
UID0000788,CID0002,5
UID0000949,CID0002,4
UID0002105,CID0002,5
UID0001152,CID0002,3
UID0000947,CID0002,3
UID0001726,CID0002,5
UID0001889,CID0002,5
UID0001495,CID0002,2
UID0000630,CID0002,1
UID0001062,CID0002,4
UID0001753,CID0002,3
UID0000637,CID0002,5
UID0001537,CID0002,2
UID0001525,CID0002,3
UID0001629,CID0002,5
UID0000708,CID0002,5
UID0000618,CID0002,3
UID0001650,CID0002,3
UID0000015,CID0002,4
UID0001292,CID0002,3
UID0000968,CID0002,5
UID0000614,CID0002,4
UID0001801,CID0002,5
UID0002277,CID0002,3
UID0001830,CID0002,3
UID0001748,CID0002,2
UID0000495,CID0002,4
UID0001862,CID0002,5
UID0000104,CID0002,5
UID0000323,CID0002,5
UID0000183,CID0002,4
UID0001456,CID0002,5
UID0001207,CID0002,4
UID0000279,CID0002,4
UID0002119,CID0002,4
UID0002158,CID0002,2
UID0000613,CID0002,5
UID0002172,CID0002,5
UID0000591,CID0002,3
UID0001128,CID0002,4
UID0000503,CID0002,3
UID0000650,CID0002,5
UID0000699,CID0002,5
UID0000607,CID0002,3
UID0000680,CID0002,5
UID0001193,CID0002,4
UID0002289,CID0002,5
UID0002217,CID0002,2
UID0001709,CID0002,1
UID0002244,CID0002,3
UID0000165,CID0002,5
UID0000774,CID0002,3
UID0001502,CID0002,4
UID0002125,CID0002,3
UID0000454,CID0002,3
UID0002226,CID0002,4
UID0000932,CID0002,5
UID0001432,CID0002,5
UID0002076,CID0002,2
UID0000400,CID0002,3
UID0000414,CID0002,4
UID0002336,CID0002,5
UID0001786,CID0002,4
UID0001568,CID0002,5
UID0002134,CID0002,3
UID0001125,CID0002,5
UID0001092,CID0002,4
UID0000480,CID0002,4
UID0001827,CID0002,4
UID0001712,CID0002,1
UID0001155,CID0002,3
UID0001691,CID0002,5
UID0001417,CID0002,5
UID0002194,CID0002,5
UID0000868,CID0002,4
UID0000048,CID0002,5
UID0001028,CID0002,5
UID0000831,CID0002,5
UID0001692,CID0002,5
UID0002111,CID0002,4
UID0001901,CID0002,4
UID0000524,CID0002,4
UID0000736,CID0002,3
UID0001895,CID0002,4
UID0000058,CID0002,3
UID0000806,CID0002,5
UID0000798,CID0002,4
UID0000697,CID0002,5
UID0000120,CID0002,5
UID0001296,CID0002,5
UID0000720,CID0002,5
UID0000848,CID0002,5
UID0001007,CID0002,3
UID0002073,CID0002,5
UID0000672,CID0002,5
UID0000849,CID0002,4
UID0002057,CID0002,4
UID0002080,CID0002,4
UID0002053,CID0002,4
UID0001717,CID0002,5
UID0000533,CID0002,5
UID0001346,CID0002,4
UID0001902,CID0002,4
UID0000842,CID0002,4
UID0001479,CID0002,5
UID0000298,CID0002,4
UID0001585,CID0002,4
UID0001144,CID0002,4
UID0001012,CID0002,4
UID0001480,CID0002,5
UID0000156,CID0002,3
UID0002055,CID0002,3
UID0000690,CID0002,5
UID0001320,CID0002,4
UID0001548,CID0002,3
UID0001406,CID0002,4
UID0001598,CID0002,4
UID0001817,CID0002,2
UID0002218,CID0002,3
UID0000264,CID0002,4
UID0001283,CID0002,5
UID0001723,CID0002,5
UID0000926,CID0002,4
UID0000118,CID0002,4
UID0001756,CID0002,3
UID0002239,CID0002,3
UID0002187,CID0002,5
UID0002108,CID0002,5
UID0001109,CID0002,4
UID0000379,CID0002,5
UID0001937,CID0002,3
UID0001680,CID0002,4
UID0001850,CID0002,5
UID0000913,CID0002,4
UID0000388,CID0002,4
UID0001288,CID0002,5
UID0000239,CID0002,4
UID0000800,CID0002,5
UID0001418,CID0002,5
UID0000832,CID0002,4
UID0002081,CID0002,5
UID0002088,CID0002,3
UID0001035,CID0002,2
UID0000062,CID0002,4
UID0000956,CID0002,3
UID0000675,CID0002,5
UID0000473,CID0002,5
UID0001506,CID0002,4
UID0001326,CID0002,5
UID0000598,CID0002,4
UID0001745,CID0002,5
UID0001340,CID0002,4
UID0001234,CID0002,4
UID0000201,CID0002,2
UID0000724,CID0002,5
UID0002317,CID0002,5
UID0002330,CID0002,5
UID0000220,CID0002,5
UID0000018,CID0002,5
UID0001621,CID0002,5
UID0001504,CID0002,5
UID0001500,CID0002,5
UID0000089,CID0002,5
UID0000004,CID0002,5
UID0001566,CID0002,5
UID0000325,CID0002,3
UID0001484,CID0002,4
UID0000173,CID0002,5
UID0001839,CID0002,3
UID0000235,CID0002,5
UID0001482,CID0002,5
UID0002163,CID0002,4
UID0000010,CID0002,4
UID0002205,CID0002,3
UID0000554,CID0002,4
UID0001478,CID0002,3
UID0000921,CID0002,4
UID0001339,CID0002,4
UID0000917,CID0002,4
UID0001206,CID0002,4
UID0002190,CID0002,4
UID0001588,CID0002,3
UID0000734,CID0002,3
UID0002060,CID0002,2
UID0000795,CID0002,3
UID0002161,CID0002,4
UID0002075,CID0002,5
UID0002142,CID0002,4
UID0000098,CID0002,3
UID0002090,CID0002,3
UID0000596,CID0002,4
UID0002234,CID0002,5
UID0002337,CID0002,3
UID0000212,CID0002,3
UID0000826,CID0002,3
UID0001611,CID0002,5
UID0002176,CID0002,5
UID0001064,CID0002,5
UID0001787,CID0002,3
UID0000348,CID0002,4
UID0002232,CID0002,5
UID0001389,CID0002,3
UID0001112,CID0002,5
UID0000909,CID0002,4
UID0001810,CID0002,4
UID0000166,CID0002,4
UID0001046,CID0002,5
UID0001602,CID0002,5
UID0000342,CID0002,4
UID0000147,CID0002,3
UID0001535,CID0002,3
UID0000190,CID0002,5
UID0002067,CID0002,3
UID0000005,CID0002,4
UID0001308,CID0002,5
UID0000280,CID0002,5
UID0002280,CID0002,2
UID0002180,CID0002,5
UID0001169,CID0002,3
UID0001273,CID0002,3
UID0000740,CID0002,5
UID0000476,CID0002,4
UID0002167,CID0002,4
UID0000517,CID0002,5
UID0001883,CID0002,3
UID0001031,CID0002,3
UID0001882,CID0002,4
UID0000497,CID0002,2
UID0000588,CID0002,5
UID0001790,CID0002,4
UID0002072,CID0002,5
UID0001577,CID0002,3
UID0001302,CID0002,3
UID0001879,CID0002,1
UID0001660,CID0002,4
UID0002206,CID0002,4
UID0000032,CID0002,3
